video_id,author,text,publishedAt
pRIplSVOfhE,@kasinathar1874,😂😂😂63 years.chickens are coming home to roost. . Happens to every activist. Sit and look at the walls and cry. 😂😂😂,09/09/25 02:58
pRIplSVOfhE,@rpvegan,She acts like talking 10 yrs kid - fony - yes this is a Hindu countries you feel sorry for muslim then go to Pakistan they will welcome to you,09/09/25 02:57
pRIplSVOfhE,@kbhave,"Oh my God, you are portraying India as if there is anarchy here.I live in India, and its not at all like what your propaganda is.",09/09/25 02:46
pRIplSVOfhE,@anitabhandary2589,"I wonder from where she is speaking all this bull shit. I am living in India in cosmopolitan Mumbai in harmony with people of all religions and don’t find it dangerous . I have Christian colleagues at office, I buy eggs and bread from a Muslim vendor. I have Sikh Parsee and Muslim friends. What is this rubbish about it being dangerous to live in India. I travel every day in a crowded Mumbai local alongside people of all faith. And it is very very safe. Stop spreading such false narratives.",09/09/25 01:24
pRIplSVOfhE,@s.m.4532,Oscar nomination please!,09/09/25 00:34
pRIplSVOfhE,@vijayasrinivasan8782,She seems a little off her ricker.She is hallucinating.needs help,09/09/25 00:31
pRIplSVOfhE,@pkinstagramsupport9265,You are not indian mam bcz you even didn’t say any good thing for India even you supported terrorists,08/09/25 23:12
pRIplSVOfhE,@pamv8622,Run away. Get out of there. Who’s stopping you🤨,08/09/25 22:46
pRIplSVOfhE,@katemiller1882,Please stay strong.I love all your books.❤,08/09/25 20:39
pRIplSVOfhE,@SayanMondal-jn9fb,Sympathy chahiye ... Sympathy,08/09/25 19:58
pRIplSVOfhE,@myindiandancer,We are loosing our India,08/09/25 19:43
pRIplSVOfhE,@pushpnaidu2530,Wow a fool speaking and a bigger fool listening .,08/09/25 18:49
pRIplSVOfhE,@AandMEssence,"Its d right time, she shud immediately move to Afghanistan🎉🎉",08/09/25 18:20
pRIplSVOfhE,@AandMEssence,"Is yhis crazy🎉🎉 she knows how to defame her own country too well. Such a dramatic confession, mite has gt hefty amount🎉🎉",08/09/25 18:18
pRIplSVOfhE,@knightofgodserventofholymo7500,"What massacre 😂 we are living in India..we haven't heard of anything like that in the recent past decade ....She is a liar....a western slave....A lot of illegal constructions of criminals were demolished.... That's why the occupants didn't go to any courts ... Government knows that there are many more but those occupants , as of now  aren't criminals so spared",08/09/25 17:28
pRIplSVOfhE,@kbalachandran2007,Some CREATURES never die😅,08/09/25 17:21
pRIplSVOfhE,@natarajanbaradwaj3560,She talks absolute nonsense.  She does not need to live in India if she does not want to.  Mass killing in her city is a concocted story.  Every day there are been killing somewhere in India for centuries.  Killings are the lowest ever now in India.  In a 1.4 billion population there will be killing somewhere sometime or the other.  To make it more than the story it really is reflects her anti national traits.,08/09/25 17:01
pRIplSVOfhE,@michellerichards.t2152,This is sad but true,08/09/25 16:12
pRIplSVOfhE,@saritaKalia-h3j,Be careful madam,08/09/25 15:08
pRIplSVOfhE,@Rodreguez-x1h,She is cancerous to India. She prefers Pakistan glory and wish to see India's destruction. Danger to our sovereignty,08/09/25 13:11
pRIplSVOfhE,@paulkar1960,"The greatest faker, go ahead. May win the Noble Prize!",08/09/25 12:57
pRIplSVOfhE,@serratiopeptidase-ov2yc,she is the cousin of ex NDTV owner pranab roy. very rich and a leech,08/09/25 12:48
pRIplSVOfhE,@serratiopeptidase-ov2yc,old woman needs attention,08/09/25 12:47
pRIplSVOfhE,@krishnadvg4682,Has she spoken about what muslims have done to Kashmir in 1990s and what muslim league did in Calcutta Nuakhalli in 1946 ..partition ..etc . She is talking of her city in Pakistan .,08/09/25 12:20
pRIplSVOfhE,@singer_maheshb,Which city has mass killing? Is it in West Bengal? Is it Mamta Anti Muslim?😅She has to be worried as being wife of rajdeep...😅,08/09/25 11:50
pRIplSVOfhE,@ArunKumar-yl7xk,Bulshit,08/09/25 11:14
pRIplSVOfhE,@anjlinfernandez7949,"Mam you arre a brave, genius patriot. You being a female writer have won the hearts of millions of Indians & foreigners bcos of your concern, mercy & love for the victims & the atrocities being done to the minorities esp.Muslims & Christians.Hats off to our brave & dedicated mam Arundhati who risks her life to be the voice of million victims of her nation.Luv & respect you dear mam & you are surrounded by our Prayers. No harm can approach you.",08/09/25 10:33
pRIplSVOfhE,@umeshmistri1184,Suzzane Roy you are the biggest bullshit India has produced!,08/09/25 09:09
pRIplSVOfhE,@cssuntherrao,"Another drama queen! That's a lot of exaggerated, anti-Hindu crap! She is so prejudiced. Where are they just bulldozing Muslim neighbourhoods? Be specific so responses can be given. Shooting in the dark without knowi facts is agenda based. Have not culprits in cow lynching crimes been caught, prosecuted & sentenced? Has she made statements on Pahalgam massacre, Khanayalal murder etc.?",08/09/25 08:52
pRIplSVOfhE,@Kamal-hd5ew,A brave nationalist kind woman. Salute to you,08/09/25 07:30
pRIplSVOfhE,@tiwaringp,"Salute to you for being a powerful voice against oppression, bigotry, and autocracy. It couldn't be easy. Thanks for having that courage..",08/09/25 07:24
pRIplSVOfhE,@ahashi10,Arunthai is the voice of the voiceless. She has always been a fighter for Justice and human rights!,08/09/25 07:17
pRIplSVOfhE,@debtanudebroy4436,People like her are the real problem our country faces in its own backyard.,08/09/25 07:04
pRIplSVOfhE,@القمرالأحمر-ك6و,مؤسف ان تنحدر الهند التي نحترمها لهذا المستوى الفظيع. الكراهية لا تنتج إلا مثلها او افظع منها. نتمنى ان تستيقظ الهند من هذا الكابوس الذي تتخبط فيه.,08/09/25 05:49
pRIplSVOfhE,@Sumaiyahussain-p3t,Thank you lady,08/09/25 05:13
pRIplSVOfhE,@arindambhattacharjeecinema7157,india is proud to have you mam,08/09/25 05:07
pRIplSVOfhE,@ksubina,Such a bullshiiter narrative!,08/09/25 04:59
pRIplSVOfhE,@san-zl4qm,She should be brought to justice for spreading wrong messages against the Indian society. Let her go and show to the person interviewing her the places where mass murder is taking place. She should not utter a word when phalgan took place . Every Indian should hate this lady who is Anti national.,08/09/25 04:12
pRIplSVOfhE,@rajashreechoudhury7155,"Ma'am u r extremely correct n we r also living it n tolerating it but have no option either . 
   They r also stopping intellectuals from moving abroad . They r stopping by force",08/09/25 03:58
pRIplSVOfhE,@moksham-e6c,She   is... kobra......with soft skin.....but very dangerous...to bhath..... agent of deep state,08/09/25 02:59
pRIplSVOfhE,@sapna.ajay.lifestyle,She is one of the worst of intellectual fraudsters. 😡,08/09/25 02:06
pRIplSVOfhE,@sapna.ajay.lifestyle,Worst kind of intellectual fraudster 😡,08/09/25 02:03
pRIplSVOfhE,@avSamikkannu,It's really horrible! This is the dilemma in which individual social activists find themselves! Nothing short of mass mobilization along class lines against this fascist  RSS  can put an end to this  terrible situation.,08/09/25 01:57
pRIplSVOfhE,@Bronwyn-e6j,I am sorry you have to live like within that space.,08/09/25 00:01
pRIplSVOfhE,@mastermariner2717,"Ms Roy, I am a senior citizen. I have seen enough in my life.
Obviously,I am an educated professional.
Lots of people like me found you absolutely detestable and hungry for publicity.
Please do not tell lies and pretend that you're living in a ""sooooh dangerous"" country.
Which city do you live in which had  mass killing of muslims.
Hindu right wing bulldozing muslim neighbourhoods ..... really  ???????
I say again,please do not tell lies.
Thank God no one cared a two bit hoot for you any longer.
By the way, are you from Kerala......you know how things are out there. Be real and truthful old lady.",07/09/25 23:26
pRIplSVOfhE,@Priya-m1s3c,You are very brave Arundhati Roy. May God bless you and keep you safe.,07/09/25 23:23
pRIplSVOfhE,@raziaibrahim911,"Can you leave India?
I thought you lived in the UK.
Modi has gone berserk.",07/09/25 23:06
pRIplSVOfhE,@jagadeeshanravi4853,"A mad woman, but a learned one. God bless you",07/09/25 22:00
pRIplSVOfhE,@nehapatel385,"Recently living in hindu majority country we can't even celebrate. Ganesh chaturdhi and take a procession  infront of church and masjid.
 What this stupid lady is talking.",07/09/25 21:49
pRIplSVOfhE,@nehapatel385,So rubbish she is talking,07/09/25 21:22
pRIplSVOfhE,@Avishek.Actuary,She will be remembered for all the good reasons.,07/09/25 21:06
pRIplSVOfhE,@raydark.,What is she facing ?,07/09/25 20:37
pRIplSVOfhE,@MrIndraneelbose,"I was born in 1965 
never I seen understood of a period of such utter polarisation religious divides bn injected in people masses that has corroded the etho of the country ... Truly this India is dangerous falling profoundly hurting all I am sure be it any religion 
As Indians Hindustanis India belongs to all born in here work n love the nation
and enjoy such unity in diversity 

In last 2 decades I understand the shift towards making India asuch
is v unwelcoming unIndian 
unconstitutional unethical understandably politically marked strategy that will get defeated ultimately 

Indians hv this sense and resilience 

Jai Netaji JAI HIND",07/09/25 20:21
pRIplSVOfhE,@modern74,Get lost then...when u feel that Maoists are people who r Gandhi with guns...😂 speaks volumes about u,07/09/25 18:19
pRIplSVOfhE,@fantasticthings9611,She is an agent of those who want to devide the nation again.,07/09/25 17:55
pRIplSVOfhE,@oswaldmoraes3176,"I speak the Name of Jesus over our lives that the love of God that surpasses all understanding guard your heart and soul in Christ Jesus
It is written God so loved the world that He gave us His only beloved son so that whoever believe in Him shall not perish but have eternal and abundant life.",07/09/25 17:49
pRIplSVOfhE,@drmalinipant,I stand by with your opinion maam...😢😢,07/09/25 17:30
pRIplSVOfhE,@1965vinu,Bloody loony traitor . You have no idea about the rwal india . Love in your cocooland and a find a countey for yourself. Like europe where you can see what is actually happenning .,07/09/25 17:28
pRIplSVOfhE,@amindevjee7893,You are our shining light. Pray for peaceful India😇🙏,07/09/25 16:38
pRIplSVOfhE,@karunakaruna6097,"What about kashmir hindu massacre, kerela mopla genocide, phalgam terrorists, west bengal hindu genocide, off course islamic invasions & european invasions were just a dream",07/09/25 16:35
pRIplSVOfhE,@abhaykher9703,Stop this dramma ! You are enjoying your life as marketing induced royalties are ringing in ..,07/09/25 16:22
pRIplSVOfhE,@LearninSixty,"i just wonder how she is alive till now despite calling the majority of the Indian population as mass murderer. Perhaps the useless govt of ours has not sent her to jail.
How is she still alive and kicking? 
It is evident how dead we are as a society for not sending her to a mental asylum.",07/09/25 15:13
pRIplSVOfhE,@sambhajimane6803,Lavdi yasin malik ke sath ja fir,07/09/25 15:01
pRIplSVOfhE,@rameshjain3883,Its. Really. Very. Concern ...Than. You. Should. Get out of. India ......& Go. To. Any. Islamik.  Country  of. The. World ....,07/09/25 14:59
pRIplSVOfhE,@gnanasiripiyathilaka1212,Definitely we can believe her messages about Hinduism and ideology the same as Singhehaleis buddhist ideology 🤮👺👹💀.,07/09/25 14:22
pRIplSVOfhE,@apparaovupputuri8239,"She is multinational & ISI agent, anti national, let book under UAPA or deport to Pakistan or Bengladesh then she will know value of Indians & India",07/09/25 13:55
pRIplSVOfhE,@johnlalla1,This is one woman who hate her her indian culture . She can't see the the good of her indian values .,07/09/25 13:45
pRIplSVOfhE,@ashwingouda,She is so biased and hates the majority community. Her worries are all so unfounded. Of course so many other areas india has to improve but her fear Psychosis is baseless and needs medical and psychiatric help.,07/09/25 12:23
pRIplSVOfhE,@khaleelrahman7605,You are a noble soul Madam,07/09/25 11:26
pRIplSVOfhE,@toughguy391,Go to Pakistan you traitor.,07/09/25 11:25
pRIplSVOfhE,@althea_is_smokin_hot,"Poor woman,a celebrity,and yet loving in fear very similar to fear of muslims in india or in pakistan against India.
But she is not a muslim,and all the comforts of a celebrity life she must be enjoying.May be she should migrate to Switzerland and be at peace with herself.",07/09/25 11:21
pRIplSVOfhE,@Sharooooon678,These BJP and RSS cannot fight without the help of the police and authorities 😂😂😂 these people are just cow heards😂😂😂😂,07/09/25 11:14
pRIplSVOfhE,@shraddhagohel6474,What r u talking woman? My India is developing..  ppl r working hard... students from all religions  studying hard... farmers  working hard... mothers teaching good values  to our young generation... old ppl r taken good care ... there is  positive  energy in every  corner ... multidimensional  efficient  government  is dedicated  for powerfull self reliant  India. Open your eyes.wipe that black kajal for better vision....,07/09/25 11:05
